,index,raw data name,raw data name round,chemical_ID_xma,mz_time xma,Name_xma,Formula_xma,MonoisotopicMass_xma,Adduct_xma
826,826,340.101407357798 / 627.299987792969,340.101 / 627.3,C08568,340.101 / 627.3,Vulgaxanthin-I,C14H17N3O7,339.1067,M+H
827,827,340.101699947856 / 128.400009155273,340.102 / 128.4,C08568,340.102 / 128.4,Vulgaxanthin-I,C14H17N3O7,339.1067,M+H
828,828,340.131314847784 / 810.600036621094,340.131 / 810.6,C08568,340.131 / 810.6,Vulgaxanthin-I,C14H17N3O7,339.1067,M+H
829,829,340.131438507009 / 906,340.131 / 906,C08568,340.131 / 906,Vulgaxanthin-I,C14H17N3O7,339.1067,M+H
830,830,340.131355998437 / 961.499938964844,340.131 / 961.5,C08568,340.131 / 961.5,Vulgaxanthin-I,C14H17N3O7,339.1067,M+H
831,831,340.152722198302 / 828.900024414062,340.153 / 828.9,C19985,340.153 / 828.9,Nantenine,C20H21NO4,339.1471,M+H
832,832,340.174762735026 / 591.190307617188,340.175 / 591.2,C16903,340.175 / 591.2,Perazine,C20H25N3S,339.1769,M+H
833,833,340.316292751173 / 828.900024414062,340.316 / 828.9,C19213,340.316 / 828.9,CI Direct blue 15,C34H28N6O16S44Na,996.0035,M+2H+Na
834,834,341.156207051406 / 828.900024414062,341.156 / 828.9,C18023,341.156 / 828.9,Sophoraflavanone B;Flavaprenin;8-Prenylnaringenin,C20H20O5,340.1311,M+H
835,835,341.16961687688 / 612.642181396484,341.17 / 612.6,C07344,341.17 / 612.6,3-Hydroxyquinine,C20H24N2O3,340.1787,M+H
836,836,342.159320486793 / 828.900024414062,342.159 / 828.9,C18023,342.159 / 828.9,Sophoraflavanone B;Flavaprenin;8-Prenylnaringenin,C20H20O5,-,M+H_[+1]
837,837,342.205918770474 / 1083.30004882812,342.206 / 1083.3,C16751,342.206 / 1083.3,Acetyllycopsamine,C17H27NO6,341.1838,M+H
838,838,342.226547549094 / 794.399963378906,342.227 / 794.4,C15637,342.227 / 794.4,Pregnenolone carbonitrile;3beta-Hydroxy-20-oxo-5-pregnene-16alpha-carbonitrile;Pregnenolone-16alpha-carbonitrile;PCN,C22H31NO2,341.2355,M+H
839,839,343.11287632209 / 258.599990844727,343.113 / 258.6,C20236,343.113 / 258.6,4-O-beta-D-Mannopyranosyl-D-glucopyranose,C12H22O11,342.1162,M+H
840,840,343.153473316222 / 1659.43591308594,343.153 / 1659.4,C19061,343.153 / 1659.4,Phenisopham,C19H22N2O4,342.158,M+H
841,841,343.153433070654 / 1672.20007324219,343.153 / 1672.2,C19061,343.153 / 1672.2,Phenisopham,C19H22N2O4,342.158,M+H
842,842,343.208922671546 / 1083.29992675781,343.209 / 1083.3,C15467,343.209 / 1083.3,6beta17-Dihydroxy-35-cyclo-5alpha17alpha-pregn-20-ene-21-carboxylic acid gamma-lactone,C22H30O3,342.2195,M+H
843,843,343.22154040638 / 840.299987792969,343.222 / 840.3,C06496,343.222 / 840.3,Compound IV;5-(7-(4-(45-Dihydro-2-oxazolyl)phenoxy)heptyl)-3-methylisoxazole;Disoxaril,C20H26N2O3,342.1943,M+H
844,844,343.230200584381 / 794.400024414062,343.23 / 794.4,C15467,343.23 / 794.4,6beta17-Dihydroxy-35-cyclo-5alpha17alpha-pregn-20-ene-21-carboxylic acid gamma-lactone,C22H30O3,342.2195,M+H
845,845,344.206092260278 / 745.200012207031,344.206 / 745.2,C16548,344.206 / 745.2,NN-Didesmethyltamoxifen,C24H25NO,343.1936,M+H
846,846,344.242262536281 / 803.399963378906,344.242 / 803.4,C20059,344.242 / 803.4,Samandenone,C22H33NO2,343.2511,M+H
847,847,345.128927726638 / 97.8218307495117,345.129 / 97.8,C15118,345.129 / 97.8,23-Dihydro-2-(4-methoxyphenyl)-567-trimethoxy-4H-1-benzopyran-4-one;4567-Tetramethoxyflavanone,C19H20O6,344.126,M+H
848,848,345.208643520851 / 745.200012207031,345.209 / 745.2,C16548,345.209 / 745.2,NN-Didesmethyltamoxifen,C24H25NO,-,M+H_[+1]
849,849,345.245363662791 / 803.100036621094,345.245 / 803.1,C15273,345.245 / 803.1,17beta-Hydroxy-5alpha-androst-1-en-3-one propionate,C22H32O3,344.2351,M+H
850,850,346.119543109403 / 837.600036621094,346.12 / 837.6,C17240,346.12 / 837.6,p-Hydroxybenzyldesulphoglucosinolate;Desulfo-p-hydroxybenzylglucosinolate,C14H19NO7S,345.0882,M+H
851,851,346.121876247365 / 720,346.122 / 720,C19064,346.122 / 720,Nitralin,C13H19N3O6S,345.0995,M+H
852,852,346.221480909325 / 795.600036621094,346.221 / 795.6,C20624,346.221 / 795.6,Caldariellaquinone,C39H66O2S2,630.4504,M+Na+K
853,853,346.258549114882 / 1073.40002441406,346.259 / 1073.4,C10598,346.259 / 1073.4,Himbacine,C22H35NO2,345.2668,M+H
854,854,347.123474417928 / 625.799987792969,347.123 / 625.8,C18877,347.123 / 625.8,Oryzalin,C12H18N4O6S,346.0947,M+H
855,855,347.166471303011 / 837.299987792969,347.166 / 837.3,C20633,347.166 / 837.3,Methyl gibberellin A4,C20H26O5,346.178,M+H
856,856,347.221172694654 / 983.999938964844,347.221 / 984,C15365,347.221 / 984,4-Pregnene-16alpha21-diol-320-dione;16alpha21-Dihydroxypregn-4-ene-320-dione,C21H30O4,346.2144,M+H
857,857,347.221103101665 / 946.500061035156,347.221 / 946.5,C15327,347.221 / 946.5,6alpha-Fluoropregn-4-ene-31120-trione;6alpha-Fluoro-11-oxoprogesterone,C21H27FO3,346.1944,M+H
858,858,347.224501518027 / 795.900024414062,347.225 / 795.9,,,,,,
859,859,348.134393481877 / 612.882934570312,348.134 / 612.9,C19065,348.134 / 612.9,Profluralin,C14H16F3N3O4,347.1093,M+H
860,860,349.235804854669 / 905.399963378906,349.236 / 905.4,C20595,349.236 / 905.4,2021-Diprenylterpendole C,C42H57NO5,655.4237,M+ACN+2H
861,861,349.235612609533 / 969.899993896484,349.236 / 969.9,C17978,349.236 / 969.9,1-epi-Fortimicin B,C15H32N4O5,348.2373,M+H
862,862,350.162847187129 / 570.899963378906,350.163 / 570.9,C18501,350.163 / 570.9,Fentrazamide,C16H20ClN5O2,349.1306,M+H
863,863,352.198251989446 / 538.170471191406,352.198 / 538.2,C20636,352.198 / 538.2,Deoxybrevianamide E,C21H25N3O2,351.1947,M+H
864,864,352.53273352381 / 537.990600585938,352.533 / 538,C20744,352.533 / 538,alpha-NADH,C21H29N7O14P2,665.1248,M+H+K
865,865,354.070635754645 / 883.5,354.071 / 883.5,C01304,354.071 / 883.5,25-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one;25-Diamino-6-(1-D-ribosylamino)pyrimidin-4(3H)-one 5-phosphate,C9H16N5O8P,353.0736,M+H
866,866,354.110802148415 / 949.649993896484,354.111 / 949.6,C18758,354.111 / 949.6,Piperophos,C14H28NO3PS2,353.1248,M+H
867,867,354.154580115643 / 506.399993896484,354.155 / 506.4,C16447,354.155 / 506.4,Dihydrozeatin riboside,C15H23N5O5,353.1699,M+H
868,868,355.112592920354 / 637.200012207031,355.113 / 637.2,C17147,355.113 / 637.2,Neochlorogenic acid;trans-Neochlorogenic acid;Neochlorogenate,C16H18O9,354.0951,M+H
869,869,356.242935989257 / 1093.20007324219,356.243 / 1093.2,C08710,356.243 / 1093.2,Spirasine I,C22H29NO3,355.2147,M+H
870,870,356.242654854932 / 1037.40002441406,356.243 / 1037.4,C08710,356.243 / 1037.4,Spirasine I,C22H29NO3,355.2147,M+H
871,871,356.24297312005 / 921.299987792969,356.243 / 921.3,C08710,356.243 / 921.3,Spirasine I,C22H29NO3,355.2147,M+H
872,872,357.103930907729 / 162.599990844727,357.104 / 162.6,C17759,357.104 / 162.6,1-O-Feruloyl-beta-D-glucose;1-Feruloyl-D-glucose,C16H20O9,356.1107,M+H
873,873,358.17841442894 / 154.199996948242,358.178 / 154.2,C16712,358.178 / 154.2,Deacetylcolchicine;Trimethylcolchicinic acid methyl ether,C20H23NO5,357.1576,M+H
874,874,358.221405463381 / 813.599975585938,358.221 / 813.6,C16546,358.221 / 813.6,N-Desmethyltamoxifen,C25H27NO,357.2093,M+H
875,875,358.222152014519 / 833.100036621094,358.222 / 833.1,C10757,358.222 / 833.1,Calpurnine;Hoe 933,C20H27N3O3,357.2052,M+H
876,876,358.258258990779 / 1111.80004882812,358.258 / 1111.8,C11328,358.258 / 1111.8,Leucyl-leucyl-norleucine,C18H35N3O4,357.2628,M+H
877,877,358.258178541248 / 1134.90002441406,358.258 / 1134.9,C20700,358.258 / 1134.9,(EE)-4812-Trimethyltrideca-13711-tetraene;TMTT,C16H26,218.2035,3M+Na+K
878,878,359.122778741065 / 450.299987792969,359.123 / 450.3,C02824,359.123 / 450.3,Cyclohexylsulfamate;Cyclohexylsulfamic acid;Cylamic acid;Cyclohexylamide sulfate,C6H13NO3S,179.0616,2M+H
879,879,359.261179236099 / 1111.80004882812,359.261 / 1111.8,C11328,359.261 / 1111.8,Leucyl-leucyl-norleucine,C18H35N3O4,-,M+H_[+1]
880,880,360.10014325702 / 675.299987792969,360.1 / 675.3,C18062,360.1 / 675.3,TRIBOA-glucoside;247-Trihydroxy-14-benzoxazin-3-one-glucoside;247-Trihydroxy-2H-14-benzoxazin-3(4H)-one-glucoside,C14H17NO10,359.0852,M+H
881,881,360.20080065666 / 586.200012207031,360.201 / 586.2,C18495,360.201 / 586.2,Etoxazole,C21H23F2NO2,359.1697,M+H
882,882,362.150363925883 / 621.599975585938,362.15 / 621.6,C18486,362.15 / 621.6,Pyriminobac-methyl,C17H19N3O6,361.1274,M+H
883,883,362.253287428947 / 865.799987792969,362.253 / 865.8,C20793,362.253 / 865.8,3-Hydroxyoctanoate;3-Hydroxyoctanoic acid,C8H16O3,160.1099,2M+ACN+H
884,884,362.318335160812 / 621.486206054688,362.318 / 621.5,C20338,362.318 / 621.5,2-Octyl dodecanol;Octyldodecanol,C20H42O,298.3236,M+ACN+Na
885,885,362.508753432144 / 621.599975585938,362.509 / 621.6,C20707,362.509 / 621.6,26-Desgluco-avenacoside B,C51H82O23,1062.5247,M+2H+Na
886,886,363.154387577657 / 621.403930664062,363.154 / 621.4,C20456,363.154 / 621.4,()-Secoisolariciresinol,C20H26O6,362.1729,M+H
887,887,363.201087413825 / 647.699951171875,363.201 / 647.7,C15309,363.201 / 647.7,1721-Epoxy-9-fluoro-11beta-hydroxypregn-4-ene-320-dione;1721-Epoxy-9-fluoro-11beta-hydroxyprogesterone,C21H27FO4,362.1893,M+H
888,888,363.20038855039 / 654.929840087891,363.2 / 654.9,C15309,363.2 / 654.9,1721-Epoxy-9-fluoro-11beta-hydroxypregn-4-ene-320-dione;1721-Epoxy-9-fluoro-11beta-hydroxyprogesterone,C21H27FO4,362.1893,M+H
889,889,363.45191648919 / 647.699951171875,363.452 / 647.7,C18946,363.452 / 647.7,Thioquinox,C9H4N2S3,235.9537,3M+H+NH4
890,890,363.451996719362 / 655.050018310547,363.452 / 655.1,C18946,363.452 / 655.1,Thioquinox,C9H4N2S3,235.9537,3M+H+NH4
891,891,364.155826163529 / 621.599975585938,364.156 / 621.6,C20456,364.156 / 621.6,()-Secoisolariciresinol,C20H26O6,-,M+H_[+1]
892,892,365.135310809346 / 1659,365.135 / 1659,C20572,365.135 / 1659,alpha-15-L-Arabinotetraose,C20H34O17,546.1796,2M+3H
893,893,365.126999249735 / 630.000061035156,365.127 / 630,C17939,365.127 / 630,10-Hydroxycamptothecin,C20H16N2O5,364.1059,M+H
894,894,365.135731584025 / 1672.5,365.136 / 1672.5,C18614,365.136 / 1672.5,Pyridaben,C19H25ClN2OS,364.1376,M+H
895,895,365.173451333648 / 71.6999969482422,365.173 / 71.7,C18374,365.173 / 71.7,Clostebol acetate,C21H29ClO3,364.1805,M+H
896,896,365.192259627903 / 907.5,365.192 / 907.5,C18374,365.192 / 907.5,Clostebol acetate,C21H29ClO3,364.1805,M+H
897,897,365.232064550108 / 983.700073242188,365.232 / 983.7,C15380,365.232 / 983.7,9-Fluoro-11beta16alpha-dihydroxypregn-4-ene-320-dione,C21H29FO4,364.205,M+H
898,898,365.231886037471 / 946.799987792969,365.232 / 946.8,C15380,365.232 / 946.8,9-Fluoro-11beta16alpha-dihydroxypregn-4-ene-320-dione,C21H29FO4,364.205,M+H
899,899,366.138853409886 / 1659,366.139 / 1659,C17951,366.139 / 1659,N-Acetylbialaphos;N-Acetylphosphinothricin tripeptide,C13H24N3O7P,365.1352,M+H
900,900,366.13859315848 / 1672.33154296875,366.139 / 1672.3,C18614,366.139 / 1672.3,Pyridaben,C19H25ClN2OS,-,M+H_[+1]
901,901,366.12951183298 / 388.5,366.13 / 388.5,C12979,366.13 / 388.5,Cefroxadine,C16H19N3O5S,365.1045,M+H
902,902,367.150005114498 / 124.199996948242,367.15 / 124.2,C15390,367.15 / 124.2,1alpha5alpha-Epidithio-17a-oxa-D-homoandrostan-317-dione,C19H26O3S2,366.1323,M+H
903,903,368.153057057294 / 123.900009155273,368.153 / 123.9,C10643,368.153 / 123.9,Arborinine,C16H15NO4,285.1001,M+2ACN+H
904,904,369.129034742563 / 674.100006103516,369.129 / 674.1,C16517,369.129 / 674.1,Indolylmethyl-desulfoglucosinolate,C16H20N2O6S,368.1042,M+H
905,905,369.237548278236 / 725.400024414062,369.238 / 725.4,C18525,369.238 / 725.4,Methoxyfenozide,C22H28N2O3,368.21,M+H
906,906,372.185285154719 / 590.399963378906,372.185 / 590.4,C16713,372.185 / 590.4,Floramultine,C21H25NO5,371.1733,M+H
907,907,374.252592196353 / 971.693115234375,374.253 / 971.7,C15370,374.253 / 971.7,Androsta-516-dieno1716-bquinolin-3beta-ol;1617-(32-Quinolino)androst-5-en-3beta-ol,C26H31NO,373.2406,M+H
908,908,374.252339935065 / 882.899963378906,374.252 / 882.9,C15370,374.252 / 882.9,Androsta-516-dieno1716-bquinolin-3beta-ol;1617-(32-Quinolino)androst-5-en-3beta-ol,C26H31NO,373.2406,M+H
909,909,375.259236617816 / 827.400024414062,375.259 / 827.4,C18230,375.259 / 827.4,Calcitroic acid,C23H34O4,374.2457,M+H
910,910,377.145419398422 / 612.599975585938,377.145 / 612.6,C13779,377.145 / 612.6,XE991,C26H20N2O,376.1576,M+H
911,911,378.145811819042 / 689.699951171875,378.146 / 689.7,C12198,378.146 / 689.7,6-(2-Hydroxyethyl)-56-dihydrosanguinarine,C22H19NO5,377.1263,M+H
912,912,378.135477341615 / 560.692504882812,378.135 / 560.7,C12198,378.135 / 560.7,6-(2-Hydroxyethyl)-56-dihydrosanguinarine,C22H19NO5,377.1263,M+H
913,913,379.14258248617 / 560.700012207031,379.143 / 560.7,C20333,379.143 / 560.7,N2-Citryl-N6-acetyl-N6-hydroxy-L-lysine;N2-Citryl-N6-acetyl-N6-hydroxylysine,C14H22N2O10,378.1274,M+H
914,914,380.144706359337 / 536.100036621094,380.145 / 536.1,C18939,380.145 / 536.1,Fluotrimazole,C22H16F3N3,379.1296,M+H
915,915,381.128853041731 / 633.599975585938,381.129 / 633.6,C14612,381.129 / 633.6,Rubrophen;4-Bis(4-hydroxy-3-methoxyphenyl)methylene-2-methoxy-25-cyclohexadien-1-one,C22H20O6,380.126,M+H
916,916,381.147655560507 / 536.100018310547,381.148 / 536.1,C18939,381.148 / 536.1,Fluotrimazole,C22H16F3N3,-,M+H_[+1]
917,917,382.13253992772 / 633.599975585938,382.133 / 633.6,C14612,382.133 / 633.6,Rubrophen;4-Bis(4-hydroxy-3-methoxyphenyl)methylene-2-methoxy-25-cyclohexadien-1-one,C22H20O6,-,M+H_[+1]
918,918,384.114960453297 / 195.899993896484,384.115 / 195.9,C13109,384.115 / 195.9,Hyoscyamine methylbromide;Atropine methobromide;Atropine methylbromide,C18H26NO3Br,383.1096,M+H
919,919,384.15696122907 / 564.900012207031,384.157 / 564.9,C20453,384.157 / 564.9,Norsolorinic acid anthrone;Noranthrone;2-Hexanoyl-1368-tetrahydroxyanthracen-9(10H)-one,C20H20O6,356.126,2M+3H2O+2H
920,920,384.15812177574 / 510.600006103516,384.158 / 510.6,C19784,384.158 / 510.6,1-O-2-(Acetylamino)-2-deoxy-alpha-D-glucopyranosyl-D-myo-Inositol;1-(2-Acetamido-2-deoxy-alpha-D-glucopyranosyl)-1D-myo-inositol,C14H25NO11,383.1428,M+H
921,921,384.156748913718 / 576.299987792969,384.157 / 576.3,C20453,384.157 / 576.3,Norsolorinic acid anthrone;Noranthrone;2-Hexanoyl-1368-tetrahydroxyanthracen-9(10H)-one,C20H20O6,356.126,2M+3H2O+2H
922,922,384.658537465817 / 564.899963378906,384.659 / 564.9,C20264,384.659 / 564.9,L-threo-Tetrahydrobiopterin,C9H15N5O3,241.1175,3M+2Na
923,923,385.11812606414 / 195.899993896484,385.118 / 195.9,C13109,385.118 / 195.9,Hyoscyamine methylbromide;Atropine methobromide;Atropine methylbromide,C18H26NO3Br,-,M+H_[+1]
924,924,385.161734327807 / 510.462905883789,385.162 / 510.5,C10893,385.162 / 510.5,Schizandrin C;Wuweizisu C,C22H24O6,384.1573,M+H
925,925,385.158451982097 / 564.599975585938,385.158 / 564.6,C20717,385.158 / 564.6,4-Hydroxy-25-dimethylfuran-3(2H)-one;Dimethylhydroxy furanone,C6H8O3,128.0473,3M+H
926,926,386.158022295236 / 510.599990844727,386.158 / 510.6,C10893,386.158 / 510.6,Schizandrin C;Wuweizisu C,C22H24O6,-,M+H_[+1]
927,927,388.133525740051 / 98.0999984741211,388.134 / 98.1,C19329,388.134 / 98.1,Apholate,C12H24N9P3,387.1368,M+H
928,928,391.225586344532 / 505.500045776367,391.226 / 505.5,C20197,391.226 / 505.5,Prostratin,C22H30O6,390.2042,M+H
929,929,391.283498830057 / 31.7999992370605,391.283 / 31.8,,,,,,
930,930,391.559221015301 / 505.499984741211,391.559 / 505.5,C20493,391.559 / 505.5,Cyanidin 5-O-beta-D-glucoside 3-O-beta-D-sambubioside,C32H39O20,743.2035,M+H+K
931,931,396.1614976504 / 110.100006103516,396.161 / 110.1,,,,,,
932,932,396.210273037792 / 131.699996948242,396.21 / 131.7,C03256,396.21 / 131.7,Cetraxate benzyl ester,C24H29NO4,395.2097,M+H
933,933,397.124607548852 / 505.199981689453,397.125 / 505.2,C18708,397.125 / 505.2,Chlorphonium chloride;Phosfon D,C19H32Cl2PCl,396.1307,M+H
934,934,402.169023345015 / 153.027450561523,402.169 / 153,C13776,402.169 / 153,E-4031,C21H27N3O3S,401.1773,M+H
935,935,403.232530614541 / 1806,403.233 / 1806,C17072,403.233 / 1806,Telocinobufagin,C24H34O5,402.2406,M+H
936,936,403.884819017529 / 579.599975585938,403.885 / 579.6,C19204,403.885 / 579.6,Chlorendic acid;145677-Hexachloro-5-norbornene-23-dicarboxylic acid,C9H4Cl6O4,385.8241,M+NH4
937,937,404.218620725545 / 579.600018310547,404.219 / 579.6,C11762,404.219 / 579.6,Propantheline chloride,C23H30NO3Cl,403.1914,M+H
938,938,404.552998953037 / 579.599975585938,404.553 / 579.6,C20483,404.553 / 579.6,(6R)-6beta-Hydroxy-1456-tetrahydronicotinamide-adenine dinucleotide phosphate;(R)-NADPH-hydrate;(R)-NADPHX,C21H32N7O18P3,763.1017,M+2Na
939,939,409.186037725767 / 280.800018310547,409.186 / 280.8,C19401,409.186 / 280.8,Dihydroaceanthrylene;12-Dihydroaceanthrylene,C16H12,204.0939,2M+H
940,940,410.154776480602 / 163.200012207031,410.155 / 163.2,C11366,410.155 / 163.2,SN-38 carboxylate form,C22H21N2O6,409.14,M+H
941,941,412.195992526653 / 467.700012207031,412.196 / 467.7,C20605,412.196 / 467.7,12alpha13alpha-Dihydroxyfumitremorgin C;1213-Dihydroxyfumitremorgin C,C22H25N3O5,411.1794,M+H
942,942,413.124112245841 / 114,413.124 / 114,C20046,413.124 / 114,Mollicellin C,C22H20O8,412.1158,M+H
943,943,413.141246626827 / 520.358856201172,413.141 / 520.4,C18516,413.141 / 520.4,Cyflufenamid,C20H17F5N2O2,412.121,M+H
944,944,413.134186416077 / 903.899963378906,413.134 / 903.9,C20046,413.134 / 903.9,Mollicellin C,C22H20O8,412.1158,M+H
945,945,414.053989656189 / 483.900009155273,414.054 / 483.9,C20788,414.054 / 483.9,Homocystine;44-Dithiobis(2-aminobutyric acid),C8H16N2O4S2,268.0551,3M+H+Na
946,946,414.053781093127 / 445.799987792969,414.054 / 445.8,C20788,414.054 / 445.8,Homocystine;44-Dithiobis(2-aminobutyric acid),C8H16N2O4S2,268.0551,3M+H+Na
947,947,414.053888536484 / 347.100006103516,414.054 / 347.1,C20788,414.054 / 347.1,Homocystine;44-Dithiobis(2-aminobutyric acid),C8H16N2O4S2,268.0551,3M+H+Na
948,948,414.14335092235 / 520.200012207031,414.143 / 520.2,C18516,414.143 / 520.2,Cyflufenamid,C20H17F5N2O2,-,M+H_[+1]
949,949,417.888637583616 / 560.100006103516,417.889 / 560.1,C20711,417.889 / 560.1,Miltiradiene,C20H32,272.2504,3M+H+NH4
950,950,417.887390565086 / 565.649993896484,417.887 / 565.6,C20711,417.887 / 565.6,Miltiradiene,C20H32,272.2504,3M+H+NH4
951,951,425.213998101164 / 1806,425.214 / 1806,C19952,425.214 / 1806,HT-2 Toxin,C22H32O8,424.2097,M+H
952,952,426.212294094132 / 382.5,426.212 / 382.5,C14212,426.212 / 382.5,Nafoxidine,C29H31NO2,425.2355,M+H
953,953,427.157109631186 / 593.403747558594,427.157 / 593.4,C18595,427.157 / 593.4,Fluacrypyrim,C20H21F3N2O5,426.1403,M+H
954,954,429.132808651769 / 850.499969482422,429.133 / 850.5,C18764,429.133 / 850.5,Quizalofop-P-tefuryl,C22H21ClN2O5,428.1139,M+H
955,955,431.144964777748 / 879.599975585938,431.145 / 879.6,C11370,431.145 / 879.6,N-Ethylmaleimide-S-glutathione,C16H22N4O8S,430.1158,M+H
956,956,432.14749884058 / 879.449157714844,432.147 / 879.4,C11370,432.147 / 879.4,N-Ethylmaleimide-S-glutathione,C16H22N4O8S,-,M+H_[+1]
957,957,433.235921022033 / 765,433.236 / 765,C17064,433.236 / 765,Schizandrin,C24H32O7,432.2148,M+H
958,958,438.151071991528 / 597.742431640625,438.151 / 597.7,C08054,438.151 / 597.7,Moxifloxacin hydrochloride,C21H24FN3O4HCl,437.1518,M+H
959,959,438.234276252756 / 673.500061035156,438.234 / 673.5,C20593,438.234 / 673.5,beta-Paxitriol;10beta-Hydroxypaxilline,C27H35NO4,437.2566,M+H
960,960,439.164440140659 / 920.700012207031,439.164 / 920.7,C17868,439.164 / 920.7,Morusinol;Oxyhydromorusin,C25H26O7,438.1679,M+H
961,961,439.163861845989 / 1039.19995117188,439.164 / 1039.2,C20453,439.164 / 1039.2,Norsolorinic acid anthrone;Noranthrone;2-Hexanoyl-1368-tetrahydroxyanthracen-9(10H)-one,C20H20O6,356.126,M+2ACN+H
962,962,439.153832796209 / 597.744140625,439.154 / 597.7,C08054,439.154 / 597.7,Moxifloxacin hydrochloride,C21H24FN3O4HCl,-,M+H_[+1]
963,963,441.16164291588 / 920.699951171875,441.162 / 920.7,C17868,441.162 / 920.7,Morusinol;Oxyhydromorusin,C25H26O7,-,M+H_[+2]
964,964,447.139881233947 / 728.157440185547,447.14 / 728.2,C18359,447.14 / 728.2,Dihydrogranaticin,C22H22O10,446.1213,M+H
965,965,448.304344177954 / 1240.20007324219,448.304 / 1240.2,C12539,448.304 / 1240.2,Benzethonium chloride,C27H42NO2Cl,447.2904,M+H
966,966,450.910455979655 / 603.150024414062,450.91 / 603.2,C20422,450.91 / 603.2,alpha-D-Ribose 1-methylphosphonate 5-triphosphate,C6H16O16P4,467.9389,M+H-H2O
967,967,450.91144128196 / 607.200012207031,450.911 / 607.2,C20422,450.911 / 607.2,alpha-D-Ribose 1-methylphosphonate 5-triphosphate,C6H16O16P4,467.9389,M+H-H2O
968,968,451.244395326135 / 607.38330078125,451.244 / 607.4,C17859,451.244 / 607.4,Atractyloside B,C21H38O10,450.2465,M+H
969,969,451.244587083253 / 603.150024414062,451.245 / 603.2,C17030,451.245 / 603.2,Nigakilactone E,C24H34O8,450.2254,M+H
970,970,456.063754641701 / 631.799987792969,456.064 / 631.8,C06885,456.064 / 631.8,Cefotaxime,C16H17N5O7S2,455.0569,M+H
971,971,457.066678501146 / 631.949981689453,457.067 / 631.9,C06885,457.067 / 631.9,Cefotaxime,C16H17N5O7S2,-,M+H_[+1]
972,972,468.004786786605 / 685.199951171875,468.005 / 685.2,C20346,468.005 / 685.2,CI Acid red 33;Azofuchsin,C16H11N3O7S22Na,466.9834,M+H
973,973,468.255270045249 / 685.288330078125,468.255 / 685.3,C00397,468.255 / 685.3,Tobramycin;Nebramycin factor 6;3-Deoxykanamycin B,C18H37N5O9,467.2591,M+H
974,974,475.246553016591 / 968.400024414062,475.247 / 968.4,C17049,475.247 / 968.4,Picrasin A;Nigakilactone G,C26H34O8,474.2254,M+H
975,975,476.148468766351 / 672,476.148 / 672,C11595,476.148 / 672,E3040 glucuronide,C22H25N3O7S,475.1413,M+H
976,976,482.168095584254 / 759.299926757812,482.168 / 759.3,C11751,482.168 / 759.3,Talampicillin,C24H23N3O6S,481.1308,M+H
977,977,508.260267788814 / 141.900009155273,508.26 / 141.9,C12154,508.26 / 141.9,Epothilone B;Patupilone,C27H41NO6S,507.2655,M+H
978,978,518.238207704775 / 1006.19995117188,518.238 / 1006.2,C20630,518.238 / 1006.2,Fumitremorgin B,C27H33N3O5,479.242,M+K
979,979,544.217303455762 / 825.900024414062,544.217 / 825.9,C11618,544.217 / 825.9,Puromycin dihydrochloride,C22H29N7O52HCl,543.1764,M+H
980,980,546.232856650885 / 739.5,546.233 / 739.5,C04847,546.233 / 739.5,alpha-D-Galactosyl-13-beta-D-galactosyl-14-N-acetyl-D-glucosamine,C20H35NO16,545.1956,M+H
981,981,546.232515530547 / 797.399963378906,546.233 / 797.4,C04847,546.233 / 797.4,alpha-D-Galactosyl-13-beta-D-galactosyl-14-N-acetyl-D-glucosamine,C20H35NO16,545.1956,M+H
982,982,648.269593475312 / 510.599975585938,648.27 / 510.6,C08663,648.27 / 510.6,Beiwutine,C33H45NO12,647.2942,M+H
