"",index,raw data name,raw data name round,chemical_ID_xma,mz_time xma,Name_xma,Formula_xma,MonoisotopicMass_xma,Adduct_xma
"864",864,352.53273352381 / 537.990600585938,352.533 / 538,HMDB41594,352.533 / 538,Delphinidin 3-glucosylglucoside,C27H31O17,627.156124566,M+2K
"865",865,354.070635754645 / 883.5,354.071 / 883.5,HMDB60770,354.071 / 883.5,4-Hydroxy-5-carboxy-lumiracoxib,C16H13ClFNO5,353.046628443,M+H
"866",866,354.110802148415 / 949.649993896484,354.111 / 949.6,HMDB61003,354.111 / 949.6,lansoprazole sulfide,C16H14F3N3OS,353.08096739,M+H
"867",867,354.154580115643 / 506.399993896484,354.155 / 506.4,HMDB60595,354.155 / 506.4,Olopatadine n-oxide,C21H23NO4,353.162708229,M+H
"868",868,355.112592920354 / 637.200012207031,355.113 / 637.2,HMDB61000,355.113 / 637.2,4-(4-Chlorophenyl)-1-4-(4-fluorophenyl)-4-oxobutyl-pyridinium (HPP),C21H18ClFNO,354.106095115,M+H
"869",869,356.242935989257 / 1093.20007324219,356.243 / 1093.2,HMDB33449,356.243 / 1093.2,Pipercide,C22H29NO3,355.214743799,M+H
"870",870,356.242654854932 / 1037.40002441406,356.243 / 1037.4,HMDB33449,356.243 / 1037.4,Pipercide,C22H29NO3,355.214743799,M+H
"871",871,356.24297312005 / 921.299987792969,356.243 / 921.3,HMDB33449,356.243 / 921.3,Pipercide,C22H29NO3,355.214743799,M+H
"872",872,357.103930907729 / 162.599990844727,357.104 / 162.6,HMDB41709,357.104 / 162.6,Caffeoyl C1-glucuronide,C15H16O10,356.074346732,M+H
"873",873,358.17841442894 / 154.199996948242,358.178 / 154.2,HMDB41339,358.178 / 154.2,5-Chloro-2-(35-di-tert-butyl-2-hydroxyphenyl)-2H-benzotriazole,C20H24ClN3O,357.160790112,M+H
"874",874,358.221405463381 / 813.599975585938,358.221 / 813.6,HMDB13866,358.221 / 813.6,N-Desmethyltamoxifen,C25H27NO,357.209264491,M+H
"875",875,358.222152014519 / 833.100036621094,358.222 / 833.1,HMDB32718,358.222 / 833.1,Dihydroretrofractamide B,C22H31NO3,357.230393863,M+H
"876",876,358.258258990779 / 1111.80004882812,358.258 / 1111.8,HMDB32718,358.258 / 1111.8,Dihydroretrofractamide B,C22H31NO3,357.230393863,M+H
"877",877,358.258178541248 / 1134.90002441406,358.258 / 1134.9,HMDB32718,358.258 / 1134.9,Dihydroretrofractamide B,C22H31NO3,357.230393863,M+H
"878",878,359.122778741065 / 450.299987792969,359.123 / 450.3,HMDB32595,359.123 / 450.3,1-(4-Methoxyphenyl)-2-nitroethylene,C9H9NO3,179.058243159,2M+H
"879",879,359.261179236099 / 1111.80004882812,359.261 / 1111.8,HMDB60114,359.261 / 1111.8,24252627-Tetranor-23-oxo-hydroxyvitamin D3,C23H34O3,358.250794954,M+H
"880",880,360.10014325702 / 675.299987792969,360.1 / 675.3,HMDB60838,360.1 / 675.3,N-Desmethyl-p-hydroxyrosiglitazone,C17H17N3O4S,359.093976737,M+H
"881",881,360.20080065666 / 586.200012207031,360.201 / 586.2,HMDB60615,360.201 / 586.2,Norendoxifen,C24H25NO2,359.188529049,M+H
"882",882,362.150363925883 / 621.599975585938,362.15 / 621.6,HMDB41208,362.15 / 621.6,De-O-methylsimmondsin,C15H23NO9,361.137281339,M+H
"883",883,362.253287428947 / 865.799987792969,362.253 / 865.8,HMDB39849,362.253 / 865.8,3-Oxohexadecanoic acid glycerides,C19H37O6,361.259013916,M+H
"884",884,362.318335160812 / 621.486206054688,362.318 / 621.5,HMDB32032,362.318 / 621.5,2414-Eicosatrienoic acid isobutylamide,C24H43NO,361.334465003,M+H
"885",885,362.508753432144 / 621.599975585938,362.509 / 621.6,HMDB60581,362.509 / 621.6,Ceftaroline,C22H22N8O8PS4,685.018103992,M+H+K
"886",886,363.154387577657 / 621.403930664062,363.154 / 621.4,HMDB60080,363.154 / 621.4,Thyrotropin releasing hormone,C16H22N6O4,362.170253222,M+H
"887",887,363.201087413825 / 647.699951171875,363.201 / 647.7,HMDB34090,363.201 / 647.7,(R)-Humulone,C21H30O5,362.20932407,M+H
"888",888,363.20038855039 / 654.929840087891,363.2 / 654.9,HMDB34090,363.2 / 654.9,(R)-Humulone,C21H30O5,362.20932407,M+H
"889",889,363.45191648919 / 647.699951171875,363.452 / 647.7,HMDB31244,363.452 / 647.7,Isobutylpropylamine,C7H17N,115.136099549,3M+NH4
"890",890,363.451996719362 / 655.050018310547,363.452 / 655.1,HMDB31244,363.452 / 655.1,Isobutylpropylamine,C7H17N,115.136099549,3M+NH4
"891",891,364.155826163529 / 621.599975585938,364.156 / 621.6,HMDB60080,364.156 / 621.6,Thyrotropin releasing hormone,C16H22N6O4,-,M+H_[+1]
"892",892,365.135310809346 / 1659,365.135 / 1659,HMDB40651,365.135 / 1659,Gibberellin A91,C19H24O7,364.152203122,M+H
"893",893,365.126999249735 / 630.000061035156,365.127 / 630,HMDB33304,365.127 / 630,Gerberinol,C21H16O6,364.094688244,M+H
"894",894,365.135731584025 / 1672.5,365.136 / 1672.5,HMDB60982,365.136 / 1672.5,hydroxytorsemide,C16H20N4O4S,364.120525838,M+H
"895",895,365.173451333648 / 71.6999969482422,365.173 / 71.7,HMDB59992,365.173 / 71.7,5-(4-Hydroxyphenyl)-gamma-valerolactone-4-O-glucuronide,C20H28O6,364.188588628,M+H
"896",896,365.192259627903 / 907.5,365.192 / 907.5,HMDB59992,365.192 / 907.5,5-(4-Hydroxyphenyl)-gamma-valerolactone-4-O-glucuronide,C20H28O6,364.188588628,M+H
"897",897,365.232064550108 / 983.700073242188,365.232 / 983.7,HMDB30730,365.232 / 983.7,3-(11-Dimethyl-2-propenyl)-8-(3-methyl-2-butenyl)xanthyletin,C24H28O3,364.203844762,M+H
"898",898,365.231886037471 / 946.799987792969,365.232 / 946.8,HMDB32553,365.232 / 946.8,Vanillin 3-(L-menthoxy)propane-12-diol acetal,C21H32O5,364.224974134,M+H
"899",899,366.138853409886 / 1659,366.139 / 1659,HMDB60894,366.139 / 1659,4-Hydroxyvoriconazole,C16H14F3N5O2,365.109959332,M+H
"900",900,366.13859315848 / 1672.33154296875,366.139 / 1672.3,HMDB60982,366.139 / 1672.3,hydroxytorsemide,C16H20N4O4S,-,M+H_[+1]
"901",901,366.12951183298 / 388.5,366.13 / 388.5,HMDB30500,366.13 / 388.5,Amoxycillin,C16H19N3O5S,365.104541423,M+H
"902",902,367.150005114498 / 124.199996948242,367.15 / 124.2,HMDB41136,367.15 / 124.2,3-Chloro-3-deoxytriphasiol,C19H23ClO5,366.123401553,M+H
"903",903,368.153057057294 / 123.900009155273,368.153 / 123.9,HMDB30177,368.153 / 123.9,Arborinine,C16H15NO4,285.100107973,M+2ACN+H
"904",904,369.129034742563 / 674.100006103516,369.129 / 674.1,HMDB40895,369.129 / 674.1,Methyl (R)-9-hydroxy-10-undecene-57-diynoate glucoside,C18H24O8,368.147117744,M+H
"905",905,369.237548278236 / 725.400024414062,369.238 / 725.4,HMDB37961,369.238 / 725.4,gamma-Eudesmol rhamnoside,C21H36O5,368.256274262,M+H
"906",906,372.185285154719 / 590.399963378906,372.185 / 590.4,HMDB32226,372.185 / 590.4,N-2-(34-Dimethoxyphenyl)ethyl-34-dimethoxycinnamic acid amide,C21H25NO5,371.173272915,M+H
"907",907,374.252592196353 / 971.693115234375,374.253 / 971.7,HMDB13327,374.253 / 971.7,Dodecanedioylcarnitine,C19H35NO6,373.246437857,M+H
"908",908,374.252339935065 / 882.899963378906,374.252 / 882.9,HMDB13327,374.252 / 882.9,Dodecanedioylcarnitine,C19H35NO6,373.246437857,M+H
"909",909,375.259236617816 / 827.400024414062,375.259 / 827.4,HMDB61030,375.259 / 827.4,omega-hydroxyfinasteride,C22H34N2O3,374.256942964,M+H
"910",910,377.145419398422 / 612.599975585938,377.145 / 612.6,HMDB40600,377.145 / 612.6,(1x2x)-Guaiacylglycerol 3-glucoside,C16H24O10,376.136946988,M+H
"911",911,378.145811819042 / 689.699951171875,378.146 / 689.7,HMDB41908,378.146 / 689.7,Imidaprilat,C18H23N3O6,377.158685483,M+H
"912",912,378.135477341615 / 560.692504882812,378.135 / 560.7,HMDB60903,378.135 / 560.7,Reduced haloperidol,C21H25ClFNO2,377.155784961,M+H
"913",913,379.14258248617 / 560.700012207031,379.143 / 560.7,HMDB41441,379.143 / 560.7,11-Methylgerberinol,C22H18O6,378.110338308,M+H
"914",914,380.144706359337 / 536.100036621094,380.145 / 536.1,HMDB39505,380.145 / 536.1,2-(Arabinosylamino)-3-(glucosylamino)propanenitrile,C14H25N3O9,379.159079413,M+H
"915",915,381.128853041731 / 633.599975585938,381.129 / 633.6,HMDB41236,381.129 / 633.6,2-(4-Hydroxyphenyl)-36-dimethoxy-88-dimethyl-4H8H-benzo12-b:34-bdipyran-4-one,C22H20O6,380.125988372,M+H
"916",916,381.147655560507 / 536.100018310547,381.148 / 536.1,HMDB39505,381.148 / 536.1,2-(Arabinosylamino)-3-(glucosylamino)propanenitrile,C14H25N3O9,-,M+H_[+1]
"917",917,382.13253992772 / 633.599975585938,382.133 / 633.6,HMDB41236,382.133 / 633.6,2-(4-Hydroxyphenyl)-36-dimethoxy-88-dimethyl-4H8H-benzo12-b:34-bdipyran-4-one,C22H20O6,-,M+H_[+1]
"918",918,384.114960453297 / 195.899993896484,384.115 / 195.9,HMDB00912,384.115 / 195.9,Succinyladenosine,C14H17N5O8,383.107712545,M+H
"919",919,384.15696122907 / 564.900012207031,384.157 / 564.9,HMDB61131,384.157 / 564.9,Carboxybupranolol 4-chloro-3-3-(11-dimethylethylamino)-2-hydroxy-propyloxybenzoic acid,C14H20ClNO4,301.10808584,M+2ACN+H
"920",920,384.15812177574 / 510.600006103516,384.158 / 510.6,HMDB38630,384.158 / 510.6,Niazimin A,C18H25NO8,383.158016781,M+H
"921",921,384.156748913718 / 576.299987792969,384.157 / 576.3,HMDB61131,384.157 / 576.3,Carboxybupranolol 4-chloro-3-3-(11-dimethylethylamino)-2-hydroxy-propyloxybenzoic acid,C14H20ClNO4,301.10808584,M+2ACN+H
"922",922,384.658537465817 / 564.899963378906,384.659 / 564.9,HMDB60750,384.659 / 564.9,3-Amino-3-deoxythimidine,C10H15N3O4,241.106255983,3M+2Na
"923",923,385.11812606414 / 195.899993896484,385.118 / 195.9,HMDB00912,385.118 / 195.9,Succinyladenosine,C14H17N5O8,-,M+H_[+1]
"924",924,385.161734327807 / 510.462905883789,385.162 / 510.5,HMDB41417,385.162 / 510.5,12-Dehydroporson,C22H24O6,384.1572885,M+H
"925",925,385.158451982097 / 564.599975585938,385.158 / 564.6,HMDB00386,385.158 / 564.6,3b16a-Dihydroxyandrostenone sulfate,C19H28O6S,384.160659318,M+H
"926",926,386.158022295236 / 510.599990844727,386.158 / 510.6,HMDB41417,386.158 / 510.6,12-Dehydroporson,C22H24O6,-,M+H_[+1]
"927",927,388.133525740051 / 98.0999984741211,388.134 / 98.1,HMDB61060,388.134 / 98.1,4-hydroxytrazodone,C19H22ClN5O2,387.14620268,M+H
"928",928,391.225586344532 / 505.500045776367,391.226 / 505.5,HMDB60731,391.226 / 505.5,Digoxigenin,C23H34O5,390.240624198,M+H
"929",929,391.283498830057 / 31.7999992370605,391.283 / 31.8,,,,,,
"930",930,391.559221015301 / 505.499984741211,391.559 / 505.5,HMDB60600,391.559 / 505.5,Olsalazine-O-sulfate,C14H10N2O9S,382.010700618,2M+H+NH4
"931",931,396.1614976504 / 110.100006103516,396.161 / 110.1,,,,,,
"932",932,396.210273037792 / 131.699996948242,396.21 / 131.7,HMDB42059,396.21 / 131.7,Vesnarinone,C22H25N3O4,395.184506303,M+H
"933",933,397.124607548852 / 505.199981689453,397.125 / 505.2,HMDB40897,397.125 / 505.2,Methyl (3x4E10R)-310-dihydroxy-411-dodecadiene-68-diynoate 10-glucoside,C19H24O9,396.142032366,M+H
"934",934,402.169023345015 / 153.027450561523,402.169 / 153,HMDB31254,402.169 / 153,Margrapine A,C21H23NO7,401.147452095,M+H
"935",935,403.232530614541 / 1806,403.233 / 1806,HMDB60583,403.233 / 1806,Trandolaprilat,C22H30N2O5,402.21547208,M+H
"936",936,403.884819017529 / 579.599975585938,403.885 / 579.6,HMDB56267,403.885 / 579.6,DG(24:1n90:024:1n9),C51H96O5,788.725776182,M+H+NH4
"937",937,404.218620725545 / 579.600018310547,404.219 / 579.6,HMDB61087,404.219 / 579.6,34-Dihydroxy-tamoxifen,C26H29NO3,403.214743799,M+H
"938",938,404.552998953037 / 579.599975585938,404.553 / 579.6,HMDB60985,404.553 / 579.6,sulfamethoxazole hydroxylamine,C10H11N3O4S,269.047026545,3M+2H
"939",939,409.186037725767 / 280.800018310547,409.186 / 280.8,HMDB00929,409.186 / 280.8,L-Tryptophan,C11H12N2O2,204.089877638,2M+H
"940",940,410.154776480602 / 163.200012207031,410.155 / 163.2,HMDB61159,410.155 / 163.2,N-Carbamoyl glucuronide lorcaserin,C21H28ClNO5,409.165600718,M+H
"941",941,412.195992526653 / 467.700012207031,412.196 / 467.7,HMDB61172,412.196 / 467.7,O-Desmethylvenlafaxine glucuronide,C20H29NO8,411.189316909,M+H
"942",942,413.124112245841 / 114,413.124 / 114,HMDB60914,413.124 / 114,Zileuton O-glucuronide,C17H20N2O8S,412.094036316,M+H
"943",943,413.141246626827 / 520.358856201172,413.141 / 520.4,HMDB41623,413.141 / 520.4,N6-Carbamoyl-L-threonyladenosine,C15H20N6O8,412.134261646,M+H
"944",944,413.134186416077 / 903.899963378906,413.134 / 903.9,HMDB36984,413.134 / 903.9,Garcimangosone C,C23H24O7,412.152203122,M+H
"945",945,414.053989656189 / 483.900009155273,414.054 / 483.9,HMDB41868,414.054 / 483.9,Desacetylcefotaxime,C14H15N5O6S2,413.046374617,M+H
"946",946,414.053781093127 / 445.799987792969,414.054 / 445.8,HMDB41868,414.054 / 445.8,Desacetylcefotaxime,C14H15N5O6S2,413.046374617,M+H
"947",947,414.053888536484 / 347.100006103516,414.054 / 347.1,HMDB41868,414.054 / 347.1,Desacetylcefotaxime,C14H15N5O6S2,413.046374617,M+H
"948",948,414.14335092235 / 520.200012207031,414.143 / 520.2,HMDB41623,414.143 / 520.2,N6-Carbamoyl-L-threonyladenosine,C15H20N6O8,-,M+H_[+1]
"949",949,417.888637583616 / 560.100006103516,417.889 / 560.1,HMDB56111,417.889 / 560.1,DG(24:00:024:0),C51H100O5,792.75707631,M+ACN+2H
"950",950,417.887390565086 / 565.649993896484,417.887 / 565.6,HMDB56111,417.887 / 565.6,DG(24:00:024:0),C51H100O5,792.75707631,M+ACN+2H
"951",951,425.213998101164 / 1806,425.214 / 1806,HMDB41259,425.214 / 1806,17-Dihydroxy-36-dimethoxy-28-diprenylxanthone,C25H28O6,424.188588628,M+H
"952",952,426.212294094132 / 382.5,426.212 / 382.5,HMDB61167,426.212 / 382.5,NO-Didesmethylvenlafaxine glucuronide,C21H31NO8,425.204966973,M+H
"953",953,427.157109631186 / 593.403747558594,427.157 / 593.4,HMDB39912,427.157 / 593.4,Mangostenol,C24H26O7,426.167853186,M+H
"954",954,429.132808651769 / 850.499969482422,429.133 / 850.5,HMDB60829,429.133 / 850.5,Lacosamide-glucuronide,C18H24N2O10,428.143094998,M+H
"955",955,431.144964777748 / 879.599975585938,431.145 / 879.6,HMDB33987,431.145 / 879.6,Ononin,C22H22O9,430.126382302,M+H
"956",956,432.14749884058 / 879.449157714844,432.147 / 879.4,HMDB33987,432.147 / 879.4,Ononin,C22H22O9,-,M+H_[+1]
"957",957,433.235921022033 / 765,433.236 / 765,HMDB40390,433.236 / 765,Erinacine B,C25H36O6,432.251188884,M+H
"958",958,438.151071991528 / 597.742431640625,438.151 / 597.7,HMDB61012,438.151 / 597.7,(2S3R)-2-(1R)-1-35-bis(trifluoromethyl)phenylethoxy-3-(4-fluorophenyl)morpholine,C20H18F7NO2,437.12257626,M+H
"959",959,438.234276252756 / 673.500061035156,438.234 / 673.5,HMDB33469,438.234 / 673.5,N1N10-Dicoumaroylspermidine,C25H31N3O4,437.231456495,M+H
"960",960,439.164440140659 / 920.700012207031,439.164 / 920.7,HMDB42019,439.164 / 920.7,Suxibuzone,C24H26N2O6,438.179086574,M+H
"961",961,439.163861845989 / 1039.19995117188,439.164 / 1039.2,HMDB61065,439.164 / 1039.2,1-beta-hydroxymedroxyprogesterone,C22H32O4,360.230059512,M+2K+H
"962",962,439.153832796209 / 597.744140625,439.154 / 597.7,HMDB61012,439.154 / 597.7,(2S3R)-2-(1R)-1-35-bis(trifluoromethyl)phenylethoxy-3-(4-fluorophenyl)morpholine,C20H18F7NO2,-,M+H_[+1]
"963",963,441.16164291588 / 920.699951171875,441.162 / 920.7,HMDB42019,441.162 / 920.7,Suxibuzone,C24H26N2O6,-,M+H_[+2]
"964",964,447.139881233947 / 728.157440185547,447.14 / 728.2,HMDB41455,447.14 / 728.2,367-Trihydroxy-4-methoxyflavone 7-rhamnoside,C22H22O10,446.121296924,M+H
"965",965,448.304344177954 / 1240.20007324219,448.304 / 1240.2,HMDB61047,448.304 / 1240.2,simvastatin hydroxy acid,C25H40O6,436.282489012,2M+H+Na
"966",966,450.910455979655 / 603.150024414062,450.91 / 603.2,HMDB60018,450.91 / 603.2,Pyrogallol-2-O-sulphate,C6H6O6S,205.988508614,2M+K
"967",967,450.91144128196 / 607.200012207031,450.911 / 607.2,HMDB60018,450.911 / 607.2,Pyrogallol-2-O-sulphate,C6H6O6S,205.988508614,2M+K
"968",968,451.244395326135 / 607.38330078125,451.244 / 607.4,HMDB42013,451.244 / 607.4,Sofalcone,C27H30O6,450.204238692,M+H
"969",969,451.244587083253 / 603.150024414062,451.245 / 603.2,HMDB61045,451.245 / 603.2,alpha-hydroxysalmeterol,C25H37NO5,431.267173299,2M+H+K
"970",970,456.063754641701 / 631.799987792969,456.064 / 631.8,HMDB14636,456.064 / 631.8,Cefotaxime,C16H17N5O7S2,455.056939303,M+H
"971",971,457.066678501146 / 631.949981689453,457.067 / 631.9,HMDB14636,457.067 / 631.9,Cefotaxime,C16H17N5O7S2,-,M+H_[+1]
"972",972,468.004786786605 / 685.199951171875,468.005 / 685.2,HMDB00998,468.005 / 685.2,dCTP,C9H16N3O13P3,466.989597149,M+H
"973",973,468.255270045249 / 685.288330078125,468.255 / 685.3,HMDB14822,468.255 / 685.3,Tobramycin,C18H37N5O9,467.259127807,M+H
"974",974,475.246553016591 / 968.400024414062,475.247 / 968.4,HMDB37610,475.247 / 968.4,Lucidenic acid B,C27H38O7,474.26175357,M+H
"975",975,476.148468766351 / 672,476.148 / 672,HMDB14448,476.148 / 672,Ertapenem,C22H25N3O7S,475.141320859,M+H
"976",976,482.168095584254 / 759.299926757812,482.168 / 759.3,HMDB15481,482.168 / 759.3,Pranlukast,C27H23N5O4,481.175004249,M+H
"977",977,508.260267788814 / 141.900009155273,508.26 / 141.9,HMDB61013,508.26 / 141.9,desmethylastemizole,C27H29FN4O,444.232539775,M+ACN+Na
"978",978,518.238207704775 / 1006.19995117188,518.238 / 1006.2,HMDB42003,518.238 / 1006.2,Pyronaridine,C29H32ClN5O2,517.224453,M+H
"979",979,544.217303455762 / 825.900024414062,544.217 / 825.9,HMDB15132,544.217 / 825.9,Doxorubicin,C27H29NO11,543.174060775,M+H
"980",980,546.232856650885 / 739.5,546.233 / 739.5,HMDB60823,546.233 / 739.5,Doxorubicinol aglycone,C27H31NO11,545.189710839,M+H
"981",981,546.232515530547 / 797.399963378906,546.233 / 797.4,HMDB60823,546.233 / 797.4,Doxorubicinol aglycone,C27H31NO11,545.189710839,M+H
"982",982,648.269593475312 / 510.599975585938,648.27 / 510.6,HMDB60737,648.27 / 510.6,3-(4-Hydroxy-3-methoxyphenyl)-2-methylpropionic acid,C11H14O4,210.089208936,3M+NH4
